review,rating,date,bank,source,sentiment_label,sentiment_score,themes
Good app We love it,4,2022-02-12,CBE,Google Play Store,POSITIVE,0.9998812675476074,other
"I'm very interested in this app, easily and friendly to use Im so happy of using it, and thank you for update information.",5,2022-02-12,CBE,Google Play Store,POSITIVE,0.9998043179512024,other
Apdate,5,2022-02-12,CBE,Google Play Store,POSITIVE,0.9417204260826111,other
.... nice app,5,2022-02-12,CBE,Google Play Store,POSITIVE,0.9997275471687317,other
An interesting digital platform,5,2022-02-12,CBE,Google Play Store,POSITIVE,0.9998338222503662,other
it's very good cbe,5,2022-02-12,CBE,Google Play Store,POSITIVE,0.9998574256896973,other
በኮቪድ ምክንያት እንቅስቃሴዬ በተገደበበት በዚህ ወቅት የተለያዩ ክፍያዎቼን ለመፈጸም ቀላል ያደረገልኝ መተግበሪያ (አፕሊኬሽን) ነው።,5,2022-02-12,CBE,Google Play Store,NEGATIVE,0.9555224180221558,other
"Do proud of my people in CBE , the developers Great mobile app !!!!",5,2022-02-12,CBE,Google Play Store,POSITIVE,0.9998164772987366,other
Until now it is not functional,1,2022-02-12,CBE,Google Play Store,NEGATIVE,0.9995853304862976,other
For me it was really comfortable 😌,5,2022-02-12,CBE,Google Play Store,POSITIVE,0.9995645880699158,other
"This is an excellent app. However, it did not work offline please work on it.",5,2022-02-12,CBE,Google Play Store,NEGATIVE,0.9745795726776123,other
I am using it 1.5 years ago it is so nice.,5,2022-02-12,CBE,Google Play Store,POSITIVE,0.9997840523719788,other
It is very nice and professional 👌,5,2022-02-12,CBE,Google Play Store,POSITIVE,0.9998672008514404,other
tiru nw mizu amarach alew,4,2022-02-12,CBE,Google Play Store,NEGATIVE,0.9761312007904053,other
i like the services,1,2022-02-12,CBE,Google Play Store,POSITIVE,0.9997939467430115,customer_support
This App ir really helpful and easy. Thank you CBE,1,2022-02-12,CBE,Google Play Store,POSITIVE,0.9989323019981384,customer_support
Easy to use!,4,2022-02-12,CBE,Google Play Store,POSITIVE,0.9990563988685608,other
Please Ethiopian electric opethio all,5,2022-02-12,CBE,Google Play Store,POSITIVE,0.9605406522750854,other
Ever loved apps software for transaction timely and with speed. But the activation key process should be improved.,4,2022-02-12,CBE,Google Play Store,POSITIVE,0.9928421974182129,"performance, transactions"
እስካሁን ስጠቀመው ምንም ግራ ያጋባኝ ነገር አላገኘሁበትም፣ በተለው ክፍያዎችን ለመከወን በጣም ተመችቶኛል። ወደ ሌላ ባንክ ለመላክ ግን ቴሌ ብር በጣም ይበልጠዋል።,5,2022-02-12,CBE,Google Play Store,NEGATIVE,0.9613829851150513,other
It is fast and saves my time to make payments.,4,2022-02-12,CBE,Google Play Store,NEGATIVE,0.9942687749862671,"performance, transactions"
"I am using it for a year. And the app is easy and fast, Use it.",5,2022-02-12,CBE,Google Play Store,POSITIVE,0.9976499676704407,performance
ብራንች ድረስ መሄድ ምን አስፈለገ verified ለማድረግ sms መላክ ትችላላችሁ እኮ ሰዎች,1,2022-02-12,CBE,Google Play Store,NEGATIVE,0.9574647545814514,other
This is awesome,5,2022-02-12,CBE,Google Play Store,POSITIVE,0.9998669624328613,other
Good nice,5,2022-02-12,CBE,Google Play Store,POSITIVE,0.9998514652252197,other
Excellent application.,5,2022-02-12,CBE,Google Play Store,POSITIVE,0.9998651742935181,other
5 stars,5,2022-02-12,CBE,Google Play Store,POSITIVE,0.9983590245246887,other
"Thank you for easing the life and making our business modern ,easy and reachable.",5,2022-02-12,CBE,Google Play Store,POSITIVE,0.9998629093170166,other
I got a text message i need to update this app with a link.but nothing here. Are u crazy.,1,2022-02-12,CBE,Google Play Store,NEGATIVE,0.9988391995429993,other
These is the most rediculous app i have ever seen in my life! You ahould just remove it from play store.,1,2022-02-12,CBE,Google Play Store,NEGATIVE,0.977371096611023,other
"it's good and easy app,i like it",4,2022-02-12,CBE,Google Play Store,POSITIVE,0.9998723268508911,other
Cannot update,4,2022-02-12,CBE,Google Play Store,NEGATIVE,0.9981446266174316,other
Loved it,5,2022-02-12,CBE,Google Play Store,POSITIVE,0.9998797178268433,other
"The Most worrying thing of this Application is, while you confirm Transfer and hit ok, it prompted ""Connection error"" but actually if you see your balance the transfer was already done. This is serious bugg which you need to update and make security amendment's. I personally send twice one day , if the reciepent wasn't kind enough, imagine what will happen. Serious problem which needs Attention.",3,2022-02-12,CBE,Google Play Store,NEGATIVE,0.9989456534385681,"transactions, bugs"
"U redirect me here to update the app, but there is no an update rather to open it and the app is not working. Unable to sync, pls go througn it.",4,2022-02-12,CBE,Google Play Store,NEGATIVE,0.9997754693031311,other
Very bad experience,1,2022-02-12,CBE,Google Play Store,NEGATIVE,0.9998032450675964,other
Easy to use everywhere,5,2022-02-12,CBE,Google Play Store,POSITIVE,0.9984612464904785,other
"Some buttons get stuck, like the transfer button",2,2022-02-12,CBE,Google Play Store,NEGATIVE,0.9986640214920044,transactions
Sometimes get stack!!!,5,2022-02-11,CBE,Google Play Store,NEGATIVE,0.9229668974876404,other
Verification key sucks after installing again,1,2022-02-11,CBE,Google Play Store,NEGATIVE,0.99970942735672,other
"Nice app, I live abroad and I was managing transactions using the app since last 4 months. but now after 3 4 days onward, I couldn't access it. pls any one can help me with this?",4,2022-02-11,CBE,Google Play Store,NEGATIVE,0.9958457350730896,"login_issues, transactions, customer_support"
"Currently not working, but was a great app!",2,2022-02-11,CBE,Google Play Store,POSITIVE,0.99610435962677,other
The app is not functioning for me. Please assist.,4,2022-02-11,CBE,Google Play Store,NEGATIVE,0.9996091723442078,other
"It said, always poor network, poor network....... even the network is there. You grilled us!!",1,2022-02-11,CBE,Google Play Store,NEGATIVE,0.9997208714485168,other
WiFi integrated is not worked,1,2022-02-11,CBE,Google Play Store,NEGATIVE,0.9993695616722107,other
WI-FI and Mobile data integration is nope! Other updates not worked on Sysy ...,2,2022-02-11,CBE,Google Play Store,NEGATIVE,0.9994202852249146,other
Its so nice,5,2022-02-11,CBE,Google Play Store,POSITIVE,0.9998569488525391,other
Best in everything.,4,2022-02-11,CBE,Google Play Store,POSITIVE,0.9998100399971008,other
"Though the app is a better enough in its service till now, now we can't access the service as it tells us no network and sync , thus please update it",1,2022-02-11,CBE,Google Play Store,NEGATIVE,0.9971394538879395,"login_issues, customer_support"
Tipical app,5,2022-02-10,CBE,Google Play Store,POSITIVE,0.6726186871528625,other
"Some what good,it's so dormant l don't known the reason why",1,2022-02-10,CBE,Google Play Store,NEGATIVE,0.9952978491783142,other
I thanks again,5,2022-02-10,CBE,Google Play Store,POSITIVE,0.9998075366020203,other
Very good but latley has been some glitchs,5,2022-02-10,CBE,Google Play Store,POSITIVE,0.9182289242744446,other
Disappointing! I lost my phone so I went to a CBE branch to reactivate it (unnecessary imo) waited for 2 hours to receive the verification key for it to be useless and invalid.,1,2022-02-10,CBE,Google Play Store,NEGATIVE,0.9997715353965759,other
Can't download,1,2022-02-09,CBE,Google Play Store,NEGATIVE,0.9904319643974304,other
This app is loser app I ever seen.this app is it's not working in verification code.the verification code is not sending!!!😡😡😤,1,2022-02-07,CBE,Google Play Store,NEGATIVE,0.9996671676635742,other
I dont wanna give even one star it's annoying,1,2022-02-07,CBE,Google Play Store,NEGATIVE,0.9991231560707092,other
"Currently the app is not working becuase I think they forgot to update it. It always shows'sync failed''. And there is no customer service online. People living abroad are having problems. It is a big shame. It is very annoying and not user friendly, People are using CBE just becuase salary is transferd there. The app is a total failur.",1,2022-02-06,CBE,Google Play Store,NEGATIVE,0.9997491240501404,"transactions, ui_ux, customer_support"
Very interested,1,2022-02-06,CBE,Google Play Store,POSITIVE,0.9997778534889221,other
"Its easy and safe, I like it.",5,2022-02-06,CBE,Google Play Store,POSITIVE,0.9998559951782227,other
Woe,5,2022-02-06,CBE,Google Play Store,NEGATIVE,0.9996906518936157,other
"Great app, thank you cbe! You make my life easy!",5,2022-02-05,CBE,Google Play Store,POSITIVE,0.9998136162757874,other
Sometimes it's too annoying 🙄.,4,2022-02-05,CBE,Google Play Store,NEGATIVE,0.9994586110115051,other
Very exelent,5,2022-02-04,CBE,Google Play Store,POSITIVE,0.9991648197174072,other
Good App !!!!,5,2022-02-04,CBE,Google Play Store,POSITIVE,0.9998618364334106,other
Farfataa,5,2022-02-04,CBE,Google Play Store,NEGATIVE,0.7869287133216858,other
"My internate banking is not allowing me to transfer to another bank. While having this app, the application asks me to contact a nearby nmbranch. Don't save your money trysting this application. It is so bad! It doesn't even have help icon included. I dislike this up.",1,2022-02-04,CBE,Google Play Store,NEGATIVE,0.9997137188911438,"transactions, customer_support"
System stopped suddenly from working. Very unreliable system which fails when you need it.,2,2022-02-04,CBE,Google Play Store,NEGATIVE,0.9997101426124573,other
It works perfectly,5,2022-02-03,CBE,Google Play Store,POSITIVE,0.9998629093170166,other
It's easy to use and accessable,5,2022-02-03,CBE,Google Play Store,POSITIVE,0.9993510842323303,login_issues
Users should have verified themselves without the need to go in branch.,3,2022-02-02,CBE,Google Play Store,NEGATIVE,0.88455730676651,other
Great App,5,2022-02-02,CBE,Google Play Store,POSITIVE,0.999821126461029,other
Well organized and easy access keep it up and also wish all the best......,5,2022-02-02,CBE,Google Play Store,POSITIVE,0.9997561573982239,login_issues
It is nice have to ATM withdrawal on mobile banking,3,2022-02-01,CBE,Google Play Store,NEGATIVE,0.8742915391921997,other
Excllent app fast,5,2022-02-01,CBE,Google Play Store,NEGATIVE,0.9669733643531799,performance
It's very fast and reliable,4,2022-02-01,CBE,Google Play Store,POSITIVE,0.999840259552002,performance
transfer,5,2022-01-31,CBE,Google Play Store,POSITIVE,0.973126232624054,transactions
minizarie ayasayim,5,2022-01-31,CBE,Google Play Store,POSITIVE,0.7633833289146423,other
Very good up. Would be greate if there is a pdf download feature for transfers,4,2022-01-31,CBE,Google Play Store,POSITIVE,0.9994339346885681,transactions
ባንክ ከሚያስተናግዱን የተሰላቹ ባንከሮች እጅግ በጣም በተሻለ መንገድ ይሄ አፕ አገልግሎት ይሰጣል።,5,2022-01-30,CBE,Google Play Store,NEGATIVE,0.9510265588760376,other
I really love it,5,2022-01-29,CBE,Google Play Store,POSITIVE,0.9998788833618164,other
They don't deserve even half star The worst bank I ever use it.,1,2022-01-28,CBE,Google Play Store,NEGATIVE,0.9997177720069885,other
Very satisfying!,5,2022-01-28,CBE,Google Play Store,POSITIVE,0.9998824596405029,other
All good except the inability to rotate when rotates my phones.,4,2022-01-24,CBE,Google Play Store,POSITIVE,0.9949870109558105,other
My bank👍👍👍,5,2022-01-23,CBE,Google Play Store,POSITIVE,0.7963734865188599,other
CBE My# Best aps.,3,2022-01-21,CBE,Google Play Store,POSITIVE,0.9985539317131042,other
Tnx more,5,2022-01-20,CBE,Google Play Store,NEGATIVE,0.9636895060539246,other
I really loved this app. So much easy and make my transaction's and payment's easy. Great app 👍,4,2022-01-20,CBE,Google Play Store,POSITIVE,0.9997996687889099,transactions
It always need to go the branch that you open first time to solve errors.,1,2022-01-19,CBE,Google Play Store,NEGATIVE,0.9650896787643433,bugs
Woow!!it's very good app to done your job and it is help us any deposits‚withdrow and transfer details,5,2022-01-19,CBE,Google Play Store,POSITIVE,0.999055802822113,"transactions, customer_support"
I too like the service of this app it is the special service for all,5,2022-01-18,CBE,Google Play Store,POSITIVE,0.9511803388595581,customer_support
Adil Ziyaad CBE mobile,1,2022-01-18,CBE,Google Play Store,POSITIVE,0.8247938752174377,other
Wenderfull I Love It!!!!!!!!,5,2022-01-17,CBE,Google Play Store,POSITIVE,0.9998792409896851,other
"It is good app and really user friendly , but it not possible to start service after the app is uninstalled or device phone is changed. So please make it easy for us, after once you set us the requirements in your office we should have to use it only by install and launch it. We do not have to visit the near by branch office every time for such silly businesses but important things.",3,2022-01-17,CBE,Google Play Store,NEGATIVE,0.905954897403717,"ui_ux, customer_support"
Online banking services በጣም ጥሩ ነው። የATM services እንደ አማራጭ ጥሩ የሚባል ነው ነገር ግን በአብዛኛው ማለት ይቻላል አለም ባንክ እና አንፎ ቅርንጫፎች ያሉት ኤቲኤም ማሽኖች ገንዘብህን ይቆርጣሉ ግን ብር አይሰጥህም የተቆረጠውም ገንዘብ ወደ አካውንትህ ከሳምንታት ቦሀላ ይመለሳል፤ ሌላው አብዛኛው CBE Customer service ላይ የሚሰሩ ስራተኞች ፊትለፊት ላይ ቁጭ ይላሉ ነገር ግን ስራ አይሰሩም በጣም ጥቂቶቹ ለደንበኛ አገልግሎት ይሰጣሉ በጣም አሳፋሪው ነር ደግሞ ማናጀሮቻቸውም ብዙ ደንበኞች አግልግሎት ፈልገው ቆመው እርሱም መፍትሄ ከመስጠት ከጀርባ ሆኖ ያዮሃል ይህ ችግር በአብዛኛው የCBE ላይ አለ በተለይ አንፎ ቅርንጫፍ ላይ ይብሳል,3,2022-01-13,CBE,Google Play Store,NEGATIVE,0.9511666893959045,customer_support
